Freq.	V(n001)
1.11678611141519e+03	(-5.04531781840677e+01dB,1.79993409228643e+02°)
1.11936056928409e+03	(-5.04531781843330e+01dB,1.79993394035346e+02°)
1.12194096189130e+03	(-5.04531781845994e+01dB,1.79993378807025e+02°)
1.12452730291781e+03	(-5.04531781848671e+01dB,1.79993363543599e+02°)
1.12711960607613e+03	(-5.04531781851361e+01dB,1.79993348244987e+02°)
1.12971788511041e+03	(-5.04531781854063e+01dB,1.79993332911108e+02°)
1.13232215379645e+03	(-5.04531781856777e+01dB,1.79993317541881e+02°)
1.13493242594183e+03	(-5.04531781859504e+01dB,1.79993302137224e+02°)
1.13754871538595e+03	(-5.04531781862243e+01dB,1.79993286697056e+02°)
1.14017103600013e+03	(-5.04531781864995e+01dB,1.79993271221295e+02°)
1.14279940168763e+03	(-5.04531781867760e+01dB,1.79993255709858e+02°)
1.14543382638380e+03	(-5.04531781870537e+01dB,1.79993240162664e+02°)
1.14807432405610e+03	(-5.04531781873328e+01dB,1.79993224579629e+02°)
1.15072090870417e+03	(-5.04531781876131e+01dB,1.79993208960673e+02°)
1.15337359435995e+03	(-5.04531781878947e+01dB,1.79993193305710e+02°)
1.15603239508771e+03	(-5.04531781881776e+01dB,1.79993177614660e+02°)
1.15869732498415e+03	(-5.04531781884619e+01dB,1.79993161887437e+02°)
1.16136839817847e+03	(-5.04531781887474e+01dB,1.79993146123960e+02°)
1.16404562883242e+03	(-5.04531781890342e+01dB,1.79993130324144e+02°)
1.16672903114042e+03	(-5.04531781893224e+01dB,1.79993114487906e+02°)
1.16941861932959e+03	(-5.04531781896119e+01dB,1.79993098615161e+02°)
1.17211440765988e+03	(-5.04531781899028e+01dB,1.79993082705826e+02°)
1.17481641042407e+03	(-5.04531781901949e+01dB,1.79993066759817e+02°)
1.17752464194792e+03	(-5.04531781904885e+01dB,1.79993050777047e+02°)
1.18023911659020e+03	(-5.04531781907834e+01dB,1.79993034757434e+02°)
1.18295984874279e+03	(-5.04531781910796e+01dB,1.79993018700892e+02°)
1.18568685283074e+03	(-5.04531781913772e+01dB,1.79993002607336e+02°)
1.18842014331235e+03	(-5.04531781916762e+01dB,1.79992986476680e+02°)
1.19115973467926e+03	(-5.04531781919766e+01dB,1.79992970308839e+02°)
1.19390564145650e+03	(-5.04531781922784e+01dB,1.79992954103727e+02°)
1.19665787820261e+03	(-5.04531781925815e+01dB,1.79992937861259e+02°)
1.19941645950966e+03	(-5.04531781928861e+01dB,1.79992921581348e+02°)
1.20218140000338e+03	(-5.04531781931920e+01dB,1.79992905263908e+02°)
1.20495271434321e+03	(-5.04531781934994e+01dB,1.79992888908853e+02°)
1.20773041722238e+03	(-5.04531781938082e+01dB,1.79992872516095e+02°)
1.21051452336800e+03	(-5.04531781941184e+01dB,1.79992856085547e+02°)
1.21330504754112e+03	(-5.04531781944300e+01dB,1.79992839617124e+02°)
1.21610200453682e+03	(-5.04531781947431e+01dB,1.79992823110737e+02°)
1.21890540918429e+03	(-5.04531781950576e+01dB,1.79992806566299e+02°)
1.22171527634690e+03	(-5.04531781953736e+01dB,1.79992789983722e+02°)
1.22453162092228e+03	(-5.04531781956910e+01dB,1.79992773362918e+02°)
1.22735445784242e+03	(-5.04531781960099e+01dB,1.79992756703799e+02°)
1.23018380207372e+03	(-5.04531781963303e+01dB,1.79992740006277e+02°)
1.23301966861708e+03	(-5.04531781966522e+01dB,1.79992723270263e+02°)
1.23586207250797e+03	(-5.04531781969755e+01dB,1.79992706495669e+02°)
1.23871102881655e+03	(-5.04531781973003e+01dB,1.79992689682405e+02°)
1.24156655264769e+03	(-5.04531781976267e+01dB,1.79992672830383e+02°)
1.24442865914110e+03	(-5.04531781979545e+01dB,1.79992655939513e+02°)
1.24729736347138e+03	(-5.04531781982839e+01dB,1.79992639009705e+02°)
1.25017268084812e+03	(-5.04531781986147e+01dB,1.79992622040870e+02°)
1.25305462651596e+03	(-5.04531781989471e+01dB,1.79992605032918e+02°)
1.25594321575470e+03	(-5.04531781992811e+01dB,1.79992587985758e+02°)
1.25883846387933e+03	(-5.04531781996165e+01dB,1.79992570899301e+02°)
1.26174038624019e+03	(-5.04531781999535e+01dB,1.79992553773455e+02°)
1.26464899822298e+03	(-5.04531782002921e+01dB,1.79992536608131e+02°)
1.26756431524886e+03	(-5.04531782006323e+01dB,1.79992519403236e+02°)
1.27048635277456e+03	(-5.04531782009740e+01dB,1.79992502158679e+02°)
1.27341512629242e+03	(-5.04531782013173e+01dB,1.79992484874370e+02°)
1.27635065133053e+03	(-5.04531782016621e+01dB,1.79992467550217e+02°)
1.27929294345273e+03	(-5.04531782020086e+01dB,1.79992450186127e+02°)
1.28224201825876e+03	(-5.04531782023567e+01dB,1.79992432782009e+02°)
1.28519789138433e+03	(-5.04531782027063e+01dB,1.79992415337770e+02°)
1.28816057850119e+03	(-5.04531782030576e+01dB,1.79992397853318e+02°)
1.29113009531720e+03	(-5.04531782034105e+01dB,1.79992380328560e+02°)
1.29410645757645e+03	(-5.04531782037650e+01dB,1.79992362763403e+02°)
1.29708968105931e+03	(-5.04531782041212e+01dB,1.79992345157755e+02°)
1.30007978158254e+03	(-5.04531782044790e+01dB,1.79992327511521e+02°)
1.30307677499935e+03	(-5.04531782048385e+01dB,1.79992309824609e+02°)
1.30608067719950e+03	(-5.04531782051996e+01dB,1.79992292096924e+02°)
1.30909150410939e+03	(-5.04531782055624e+01dB,1.79992274328373e+02°)
1.31210927169212e+03	(-5.04531782059269e+01dB,1.79992256518860e+02°)
1.31513399594759e+03	(-5.04531782062930e+01dB,1.79992238668293e+02°)
1.31816569291259e+03	(-5.04531782066609e+01dB,1.79992220776576e+02°)
1.32120437866087e+03	(-5.04531782070304e+01dB,1.79992202843614e+02°)
1.32425006930325e+03	(-5.04531782074017e+01dB,1.79992184869313e+02°)
1.32730278098767e+03	(-5.04531782077746e+01dB,1.79992166853576e+02°)
1.33036252989930e+03	(-5.04531782081493e+01dB,1.79992148796309e+02°)
1.33342933226064e+03	(-5.04531782085257e+01dB,1.79992130697415e+02°)
1.33650320433155e+03	(-5.04531782089038e+01dB,1.79992112556799e+02°)
1.33958416240941e+03	(-5.04531782092837e+01dB,1.79992094374365e+02°)
1.34267222282915e+03	(-5.04531782096654e+01dB,1.79992076150016e+02°)
1.34576740196336e+03	(-5.04531782100488e+01dB,1.79992057883656e+02°)
1.34886971622236e+03	(-5.04531782104339e+01dB,1.79992039575187e+02°)
1.35197918205432e+03	(-5.04531782108209e+01dB,1.79992021224513e+02°)
1.35509581594532e+03	(-5.04531782112096e+01dB,1.79992002831536e+02°)
1.35821963441944e+03	(-5.04531782116002e+01dB,1.79991984396159e+02°)
1.36135065403885e+03	(-5.04531782119925e+01dB,1.79991965918284e+02°)
1.36448889140392e+03	(-5.04531782123867e+01dB,1.79991947397813e+02°)
1.36763436315325e+03	(-5.04531782127826e+01dB,1.79991928834648e+02°)
1.37078708596384e+03	(-5.04531782131804e+01dB,1.79991910228691e+02°)
1.37394707655109e+03	(-5.04531782135800e+01dB,1.79991891579842e+02°)
1.37711435166898e+03	(-5.04531782139815e+01dB,1.79991872888004e+02°)
1.38028892811007e+03	(-5.04531782143848e+01dB,1.79991854153076e+02°)
1.38347082270565e+03	(-5.04531782147900e+01dB,1.79991835374960e+02°)
1.38666005232581e+03	(-5.04531782151971e+01dB,1.79991816553555e+02°)
1.38985663387954e+03	(-5.04531782156060e+01dB,1.79991797688763e+02°)
1.39306058431478e+03	(-5.04531782160169e+01dB,1.79991778780483e+02°)
1.39627192061856e+03	(-5.04531782164296e+01dB,1.79991759828615e+02°)
1.39949065981707e+03	(-5.04531782168442e+01dB,1.79991740833059e+02°)
1.40271681897575e+03	(-5.04531782172607e+01dB,1.79991721793713e+02°)
1.40595041519936e+03	(-5.04531782176792e+01dB,1.79991702710477e+02°)
1.40919146563212e+03	(-5.04531782180996e+01dB,1.79991683583249e+02°)
1.41243998745774e+03	(-5.04531782185219e+01dB,1.79991664411929e+02°)
1.41569599789958e+03	(-5.04531782189462e+01dB,1.79991645196414e+02°)
1.41895951422067e+03	(-5.04531782193725e+01dB,1.79991625936603e+02°)
1.42223055372385e+03	(-5.04531782198007e+01dB,1.79991606632394e+02°)
1.42550913375184e+03	(-5.04531782202309e+01dB,1.79991587283683e+02°)
1.42879527168736e+03	(-5.04531782206630e+01dB,1.79991567890370e+02°)
1.43208898495318e+03	(-5.04531782210972e+01dB,1.79991548452350e+02°)
1.43539029101223e+03	(-5.04531782215334e+01dB,1.79991528969520e+02°)
1.43869920736772e+03	(-5.04531782219716e+01dB,1.79991509441779e+02°)
1.44201575156319e+03	(-5.04531782224118e+01dB,1.79991489869021e+02°)
1.44533994118263e+03	(-5.04531782228540e+01dB,1.79991470251143e+02°)
1.44867179385055e+03	(-5.04531782232983e+01dB,1.79991450588042e+02°)
1.45201132723211e+03	(-5.04531782237446e+01dB,1.79991430879612e+02°)
1.45535855903319e+03	(-5.04531782241930e+01dB,1.79991411125750e+02°)
1.45871350700047e+03	(-5.04531782246435e+01dB,1.79991391326350e+02°)
1.46207618892155e+03	(-5.04531782250960e+01dB,1.79991371481308e+02°)
1.46544662262505e+03	(-5.04531782255506e+01dB,1.79991351590518e+02°)
1.46882482598065e+03	(-5.04531782260074e+01dB,1.79991331653876e+02°)
1.47221081689927e+03	(-5.04531782264662e+01dB,1.79991311671275e+02°)
1.47560461333308e+03	(-5.04531782269272e+01dB,1.79991291642609e+02°)
1.47900623327566e+03	(-5.04531782273903e+01dB,1.79991271567772e+02°)
1.48241569476206e+03	(-5.04531782278555e+01dB,1.79991251446658e+02°)
1.48583301586890e+03	(-5.04531782283228e+01dB,1.79991231279160e+02°)
1.48925821471448e+03	(-5.04531782287924e+01dB,1.79991211065171e+02°)
1.49269130945886e+03	(-5.04531782292641e+01dB,1.79991190804584e+02°)
1.49613231830398e+03	(-5.04531782297379e+01dB,1.79991170497292e+02°)
1.49958125949371e+03	(-5.04531782302140e+01dB,1.79991150143186e+02°)
1.50303815131400e+03	(-5.04531782306922e+01dB,1.79991129742160e+02°)
1.50650301209294e+03	(-5.04531782311727e+01dB,1.79991109294104e+02°)
1.50997586020089e+03	(-5.04531782316554e+01dB,1.79991088798910e+02°)
1.51345671405053e+03	(-5.04531782321403e+01dB,1.79991068256471e+02°)
1.51694559209702e+03	(-5.04531782326274e+01dB,1.79991047666676e+02°)
1.52044251283802e+03	(-5.04531782331168e+01dB,1.79991027029416e+02°)
1.52394749481387e+03	(-5.04531782336085e+01dB,1.79991006344583e+02°)
1.52746055660764e+03	(-5.04531782341024e+01dB,1.79990985612067e+02°)
1.53098171684522e+03	(-5.04531782345986e+01dB,1.79990964831757e+02°)
1.53451099419546e+03	(-5.04531782350971e+01dB,1.79990944003543e+02°)
1.53804840737023e+03	(-5.04531782355979e+01dB,1.79990923127316e+02°)
1.54159397512455e+03	(-5.04531782361010e+01dB,1.79990902202963e+02°)
1.54514771625667e+03	(-5.04531782366064e+01dB,1.79990881230376e+02°)
1.54870964960817e+03	(-5.04531782371142e+01dB,1.79990860209441e+02°)
1.55227979406405e+03	(-5.04531782376243e+01dB,1.79990839140048e+02°)
1.55585816855288e+03	(-5.04531782381367e+01dB,1.79990818022085e+02°)
1.55944479204684e+03	(-5.04531782386515e+01dB,1.79990796855441e+02°)
1.56303968356185e+03	(-5.04531782391687e+01dB,1.79990775640002e+02°)
1.56664286215767e+03	(-5.04531782396883e+01dB,1.79990754375656e+02°)
1.57025434693798e+03	(-5.04531782402103e+01dB,1.79990733062291e+02°)
1.57387415705053e+03	(-5.04531782407347e+01dB,1.79990711699794e+02°)
1.57750231168719e+03	(-5.04531782412615e+01dB,1.79990690288051e+02°)
1.58113883008406e+03	(-5.04531782417908e+01dB,1.79990668826949e+02°)
1.58478373152162e+03	(-5.04531782423225e+01dB,1.79990647316374e+02°)
1.58843703532476e+03	(-5.04531782428566e+01dB,1.79990625756212e+02°)
1.59209876086293e+03	(-5.04531782433932e+01dB,1.79990604146349e+02°)
1.59576892755025e+03	(-5.04531782439323e+01dB,1.79990582486669e+02°)
1.59944755484557e+03	(-5.04531782444739e+01dB,1.79990560777059e+02°)
1.60313466225260e+03	(-5.04531782450179e+01dB,1.79990539017404e+02°)
1.60683026932003e+03	(-5.04531782455645e+01dB,1.79990517207587e+02°)
1.61053439564159e+03	(-5.04531782461136e+01dB,1.79990495347493e+02°)
1.61424706085619e+03	(-5.04531782466653e+01dB,1.79990473437006e+02°)
1.61796828464801e+03	(-5.04531782472195e+01dB,1.79990451476011e+02°)
1.62169808674662e+03	(-5.04531782477762e+01dB,1.79990429464390e+02°)
1.62543648692704e+03	(-5.04531782483355e+01dB,1.79990407402028e+02°)
1.62918350500991e+03	(-5.04531782488974e+01dB,1.79990385288806e+02°)
1.63293916086155e+03	(-5.04531782494619e+01dB,1.79990363124608e+02°)
1.63670347439406e+03	(-5.04531782500290e+01dB,1.79990340909316e+02°)
1.64047646556546e+03	(-5.04531782505987e+01dB,1.79990318642813e+02°)
1.64425815437978e+03	(-5.04531782511711e+01dB,1.79990296324980e+02°)
1.64804856088716e+03	(-5.04531782517461e+01dB,1.79990273955700e+02°)
1.65184770518394e+03	(-5.04531782523237e+01dB,1.79990251534852e+02°)
1.65565560741282e+03	(-5.04531782529040e+01dB,1.79990229062320e+02°)
1.65947228776292e+03	(-5.04531782534870e+01dB,1.79990206537983e+02°)
1.66329776646989e+03	(-5.04531782540727e+01dB,1.79990183961721e+02°)
1.66713206381604e+03	(-5.04531782546610e+01dB,1.79990161333417e+02°)
1.67097520013044e+03	(-5.04531782552521e+01dB,1.79990138652948e+02°)
1.67482719578900e+03	(-5.04531782558460e+01dB,1.79990115920196e+02°)
1.67868807121464e+03	(-5.04531782564425e+01dB,1.79990093135039e+02°)
1.68255784687732e+03	(-5.04531782570418e+01dB,1.79990070297357e+02°)
1.68643654329421e+03	(-5.04531782576439e+01dB,1.79990047407029e+02°)
1.69032418102977e+03	(-5.04531782582488e+01dB,1.79990024463933e+02°)
1.69422078069587e+03	(-5.04531782588565e+01dB,1.79990001467948e+02°)
1.69812636295190e+03	(-5.04531782594669e+01dB,1.79989978418952e+02°)
1.70204094850487e+03	(-5.04531782600802e+01dB,1.79989955316822e+02°)
1.70596455810950e+03	(-5.04531782606963e+01dB,1.79989932161437e+02°)
1.70989721256840e+03	(-5.04531782613152e+01dB,1.79989908952672e+02°)
1.71383893273211e+03	(-5.04531782619371e+01dB,1.79989885690406e+02°)
1.71778973949923e+03	(-5.04531782625617e+01dB,1.79989862374515e+02°)
1.72174965381655e+03	(-5.04531782631893e+01dB,1.79989839004875e+02°)
1.72571869667914e+03	(-5.04531782638198e+01dB,1.79989815581363e+02°)
1.72969688913047e+03	(-5.04531782644531e+01dB,1.79989792103854e+02°)
1.73368425226252e+03	(-5.04531782650894e+01dB,1.79989768572223e+02°)
1.73768080721589e+03	(-5.04531782657287e+01dB,1.79989744986347e+02°)
1.74168657517992e+03	(-5.04531782663708e+01dB,1.79989721346100e+02°)
1.74570157739279e+03	(-5.04531782670160e+01dB,1.79989697651356e+02°)
1.74972583514164e+03	(-5.04531782676641e+01dB,1.79989673901990e+02°)
1.75375936976270e+03	(-5.04531782683152e+01dB,1.79989650097876e+02°)
1.75780220264135e+03	(-5.04531782689693e+01dB,1.79989626238888e+02°)
1.76185435521229e+03	(-5.04531782696265e+01dB,1.79989602324899e+02°)
1.76591584895964e+03	(-5.04531782702867e+01dB,1.79989578355783e+02°)
1.76998670541703e+03	(-5.04531782709499e+01dB,1.79989554331413e+02°)
1.77406694616773e+03	(-5.04531782716162e+01dB,1.79989530251660e+02°)
1.77815659284478e+03	(-5.04531782722855e+01dB,1.79989506116398e+02°)
1.78225566713107e+03	(-5.04531782729580e+01dB,1.79989481925499e+02°)
1.78636419075950e+03	(-5.04531782736335e+01dB,1.79989457678834e+02°)
1.79048218551303e+03	(-5.04531782743122e+01dB,1.79989433376274e+02°)
1.79460967322488e+03	(-5.04531782749940e+01dB,1.79989409017691e+02°)
1.79874667577856e+03	(-5.04531782756789e+01dB,1.79989384602956e+02°)
1.80289321510806e+03	(-5.04531782763670e+01dB,1.79989360131939e+02°)
1.80704931319792e+03	(-5.04531782770583e+01dB,1.79989335604511e+02°)
1.81121499208334e+03	(-5.04531782777528e+01dB,1.79989311020541e+02°)
1.81539027385036e+03	(-5.04531782784505e+01dB,1.79989286379899e+02°)
1.81957518063588e+03	(-5.04531782791514e+01dB,1.79989261682454e+02°)
1.82376973462789e+03	(-5.04531782798555e+01dB,1.79989236928076e+02°)
1.82797395806547e+03	(-5.04531782805629e+01dB,1.79989212116634e+02°)
1.83218787323901e+03	(-5.04531782812736e+01dB,1.79989187247995e+02°)
1.83641150249027e+03	(-5.04531782819875e+01dB,1.79989162322028e+02°)
1.84064486821250e+03	(-5.04531782827047e+01dB,1.79989137338600e+02°)
1.84488799285060e+03	(-5.04531782834253e+01dB,1.79989112297580e+02°)
1.84914089890118e+03	(-5.04531782841491e+01dB,1.79989087198835e+02°)
1.85340360891273e+03	(-5.04531782848763e+01dB,1.79989062042231e+02°)
1.85767614548571e+03	(-5.04531782856069e+01dB,1.79989036827634e+02°)
1.86195853127269e+03	(-5.04531782863408e+01dB,1.79989011554913e+02°)
1.86625078897845e+03	(-5.04531782870782e+01dB,1.79988986223931e+02°)
1.87055294136011e+03	(-5.04531782878189e+01dB,1.79988960834556e+02°)
1.87486501122726e+03	(-5.04531782885630e+01dB,1.79988935386652e+02°)
1.87918702144206e+03	(-5.04531782893106e+01dB,1.79988909880085e+02°)
1.88351899491939e+03	(-5.04531782900616e+01dB,1.79988884314719e+02°)
1.88786095462692e+03	(-5.04531782908161e+01dB,1.79988858690418e+02°)
1.89221292358531e+03	(-5.04531782915741e+01dB,1.79988833007048e+02°)
1.89657492486825e+03	(-5.04531782923356e+01dB,1.79988807264471e+02°)
1.90094698160265e+03	(-5.04531782931006e+01dB,1.79988781462552e+02°)
1.90532911696870e+03	(-5.04531782938691e+01dB,1.79988755601153e+02°)
1.90972135420007e+03	(-5.04531782946412e+01dB,1.79988729680137e+02°)
1.91412371658395e+03	(-5.04531782954168e+01dB,1.79988703699367e+02°)
1.91853622746123e+03	(-5.04531782961960e+01dB,1.79988677658705e+02°)
1.92295891022661e+03	(-5.04531782969788e+01dB,1.79988651558014e+02°)
1.92739178832870e+03	(-5.04531782977653e+01dB,1.79988625397154e+02°)
1.93183488527018e+03	(-5.04531782985553e+01dB,1.79988599175987e+02°)
1.93628822460792e+03	(-5.04531782993490e+01dB,1.79988572894374e+02°)
1.94075182995308e+03	(-5.04531783001464e+01dB,1.79988546552176e+02°)
1.94522572497124e+03	(-5.04531783009474e+01dB,1.79988520149252e+02°)
1.94970993338255e+03	(-5.04531783017522e+01dB,1.79988493685464e+02°)
1.95420447896184e+03	(-5.04531783025606e+01dB,1.79988467160670e+02°)
1.95870938553875e+03	(-5.04531783033728e+01dB,1.79988440574731e+02°)
1.96322467699783e+03	(-5.04531783041888e+01dB,1.79988413927504e+02°)
1.96775037727872e+03	(-5.04531783050085e+01dB,1.79988387218849e+02°)
1.97228651037622e+03	(-5.04531783058320e+01dB,1.79988360448625e+02°)
1.97683310034047e+03	(-5.04531783066593e+01dB,1.79988333616688e+02°)
1.98139017127703e+03	(-5.04531783074904e+01dB,1.79988306722898e+02°)
1.98595774734703e+03	(-5.04531783083253e+01dB,1.79988279767111e+02°)
1.99053585276732e+03	(-5.04531783091641e+01dB,1.79988252749185e+02°)
1.99512451181054e+03	(-5.04531783100068e+01dB,1.79988225668976e+02°)
1.99972374880532e+03	(-5.04531783108533e+01dB,1.79988198526340e+02°)
2.00433358813634e+03	(-5.04531783117038e+01dB,1.79988171321135e+02°)
2.00895405424453e+03	(-5.04531783125582e+01dB,1.79988144053215e+02°)
2.01358517162712e+03	(-5.04531783134165e+01dB,1.79988116722435e+02°)
2.01822696483785e+03	(-5.04531783142788e+01dB,1.79988089328652e+02°)
2.02287945848704e+03	(-5.04531783151451e+01dB,1.79988061871720e+02°)
2.02754267724175e+03	(-5.04531783160154e+01dB,1.79988034351493e+02°)
2.03221664582589e+03	(-5.04531783168897e+01dB,1.79988006767825e+02°)
2.03690138902039e+03	(-5.04531783177680e+01dB,1.79987979120570e+02°)
2.04159693166329e+03	(-5.04531783186504e+01dB,1.79987951409582e+02°)
2.04630329864988e+03	(-5.04531783195368e+01dB,1.79987923634714e+02°)
2.05102051493286e+03	(-5.04531783204274e+01dB,1.79987895795817e+02°)
2.05574860552243e+03	(-5.04531783213221e+01dB,1.79987867892746e+02°)
2.06048759548647e+03	(-5.04531783222209e+01dB,1.79987839925351e+02°)
2.06523750995063e+03	(-5.04531783231238e+01dB,1.79987811893485e+02°)
2.06999837409847e+03	(-5.04531783240309e+01dB,1.79987783796998e+02°)
2.07477021317164e+03	(-5.04531783249422e+01dB,1.79987755635743e+02°)
2.07955305246993e+03	(-5.04531783258577e+01dB,1.79987727409569e+02°)
2.08434691735150e+03	(-5.04531783267774e+01dB,1.79987699118327e+02°)
2.08915183323293e+03	(-5.04531783277014e+01dB,1.79987670761867e+02°)
2.09396782558941e+03	(-5.04531783286296e+01dB,1.79987642340039e+02°)
2.09879491995486e+03	(-5.04531783295621e+01dB,1.79987613852691e+02°)
2.10363314192204e+03	(-5.04531783304989e+01dB,1.79987585299674e+02°)
